10.8869,8.90031,0
10.2351,14.3846,0
8.42297,10.9991,0
7.62384,10.6236,0
8.15414,12.8138,0
11.8427,8.35072,0
9.88845,10.2225,0
7.44341,10.7994,0
6.93062,10.4146,0
8.37611,7.76093,0
8.77073,9.42551,0
10.4262,9.86048,0
12.4098,9.17625,0
11.7372,8.3753,0
12.4,10.969,0
14.2438,8.77079,0
8.66348,10.79,0
12.7459,10.3988,0
8.75253,12.331,0
13.8072,7.53461,0
10.6088,9.63339,0
10.2128,8.40602,0
11.9443,10.1502,0
7.1348,8.78567,0
11.5463,9.02141,0
7.39641,8.81803,0
12.1066,9.80128,0
8.43751,10.0806,0
8.90289,12.152,0
6.98745,13.2447,0
8.30263,10.3166,0
9.85813,8.12388,0
8.33359,7.83237,0
6.72891,9.521,0
8.22207,8.13031,0
12.7156,8.69083,0
9.76829,6.29709,0
4.96144,10.6544,0
11.0993,8.04041,0
8.65045,8.87529,0
9.88847,14.8919,0
10.4655,9.52826,0
8.68752,5.40063,0
9.98631,7.94411,0
11.5411,7.36012,0
10.2612,7.73086,0
9.58338,5.20515,0
10.1701,11.1436,0
10.0452,9.21341,0
12.874,9.06637,0
14.0355,9.9843,0
10.962,10.7913,0
12.4406,15.3743,0
11.1329,12.1674,0
12.7785,9.63481,0
5.1106,6.96972,0
9.5689,11.7748,0
4.62803,5.59998,0
7.14721,9.80502,0
7.87537,15.6053,0
7.94672,9.24352,0
10.3796,10.4133,0
9.73973,10.97,0
10.6888,7.77007,0
8.75719,9.27635,0
12.0341,11.368,0
8.68806,8.79218,0
9.15804,6.73175,0
8.96502,10.8168,0
10.584,9.61832,0
8.45052,8.92374,0
10.3678,10.0026,0
11.3355,8.23074,0
7.923,13.8124,0
10.5226,5.13192,0
11.5021,7.17919,0
10.9466,13.075,0
8.61106,11.8888,0
10.8997,10.8095,0
9.2002,9.1496,0
9.08939,8.36524,0
8.23789,12.2109,0
13.7936,10.0255,0
12.3615,11.3517,0
8.19995,10.5163,0
7.69117,11.2006,0
9.75371,11.0339,0
10.5206,7.58053,0
13.6141,10.8036,0
10.88,7.46389,0
8.6799,10.5088,0
7.14465,8.20637,0
13.9754,9.22325,0
13.0996,12.4677,0
13.2212,13.404,0
11.0622,8.78948,0
10.5646,10.3501,0
12.3924,8.55951,0
10.1297,10.2904,0
6.60784,7.08943,0
14.9841,7.66974,0
11.9849,11.3735,0
9.39196,9.12451,0
