10.9185,4.88961,0
12.4454,9.74354,0
11.4869,8.48109,0
11.3589,10.262,0
9.15449,10.7772,0
13.8943,10.2023,0
10.3089,7.8211,0
10.0735,8.47487,0
10.5972,11.5332,0
9.58001,7.18364,0
9.28254,10.6751,0
6.5212,7.42879,0
12.7217,10.5749,0
12.4021,10.4588,0
9.99241,9.66111,0
11.121,8.4455,0
11.2099,11.4847,0
12.7127,11.624,0
6.53131,9.24825,0
8.11771,9.09367,0
13.286,8.09741,0
10.2191,10.1657,0
10.8266,8.60227,0
11.5165,9.85531,0
9.69942,9.56236,0
8.16903,10.7732,0
10.179,9.25451,0
9.09495,6.61754,0
4.18748,6.78161,0
12.4226,12.2299,0
13.7967,13.5089,0
10.5839,10.253,0
8.45717,10.6407,0
9.86273,11.203,0
8.78558,6.36908,0
11.3199,8.28916,0
9.22719,10.2892,0
12.4162,13.0268,0
10.402,8.85605,0
9.7351,14.328,0
10.1145,11.9807,0
12.4463,9.06225,0
8.3765,9.48224,0
6.94754,9.49249,0
10.8378,10.2192,0
9.19329,11.7556,0
8.70646,7.89747,0
10.6373,12.5112,0
9.89848,11.646,0
11.4446,8.1667,0
12.4901,7.3439,0
9.5061,10.7594,0
9.1052,10.5169,0
14.1729,7.14161,0
11.8023,9.61588,0
8.56484,10.9257,0
12.3523,6.37696,0
7.9028,9.08173,0
7.19313,11.8559,0
16.7028,11.3589,0
11.1384,7.22742,0
7.89456,10.8693,0
10.7093,9.50479,0
12.0348,5.98741,0
8.92957,8.90973,0
12.7134,12.8592,0
11.3752,11.1388,0
8.46402,13.7425,0
6.83641,8.54696,0
9.46343,9.97334,0
12.633,9.72559,0
10.6906,10.3299,0
8.07509,9.7056,0
10.0057,10.9791,0
10.9241,9.30696,0
8.25023,8.56504,0
12.1739,11.0418,0
8.7906,8.13353,0
11.1907,10.9506,0
12.1365,10.5123,0
10.4229,9.21595,0
7.53417,7.18743,0
7.2151,11.9754,0
8.39553,7.9911,0
10.3944,8.02614,0
9.03014,8.58279,0
13.3067,9.965,0
10.5762,9.00645,0
10.3504,13.0567,0
9.85428,11.0818,0
8.57604,8.5872,0
9.99609,10.9213,0
8.90139,12.921,0
11.7455,7.49012,0
11.5386,10.2637,0
11.2769,8.38929,0
10.2943,10.2706,0
13.4382,8.77768,0
8.74918,9.67784,0
10.3784,8.58741,0
6.65601,10.9838,0
11.4607,8.42992,0
9.37885,7.61578,0
12.0032,9.98512,0
11.5282,11.4595,0
8.0266,12.2569,0
9.01588,8.04251,0
8.86841,8.75967,0
5.1908,10.7109,0
11.0584,11.393,0
10.1835,7.61699,0
9.90201,10.7604,0
11.853,11.3909,0
8.67662,10.8684,0
10.2428,10.6068,0
11.0021,8.40108,0
11.235,9.89733,0
9.336,13.571,0
11.7275,8.1497,0
8.36691,7.31628,0
10.5679,7.91751,0
9.26132,8.9756,0
11.4246,8.60898,0
11.0692,10.5986,0
9.75679,7.9155,0
6.09359,11.5285,0
10.937,10.334,0
6.82371,7.21379,0
10.5044,11.3444,0
5.37289,11.2321,0
9.16776,10.4607,0
10.8287,11.3208,0
8.16338,9.29921,0
10.2184,8.30646,0
10.2308,10.8904,0
9.54046,14.0261,0
8.68443,9.61347,0
11.0875,11.8076,0
12.4552,12.4311,0
9.91185,8.35943,0
15.1861,9.35048,0
8.60526,9.04205,0
10.2579,8.97063,0
10.2763,11.6383,0
8.52845,10.8047,0
10.0433,8.90566,0
11.1187,7.14314,0
10.9113,11.6067,0
14.0012,7.21181,0
13.2952,11.5183,0
8.02287,10.7111,0
8.41754,9.31711,0
12.2152,9.79102,0
5.40527,13.0609,0
10.2841,10.4977,0
7.41771,8.3087,0
7.48926,12.6038,0
6.254,8.27339,0
5.53483,10.4752,0
5.88257,6.80295,0
10.342,12.3517,0
10.7234,6.68882,0
7.59847,8.19143,0
6.68833,9.05672,0
10.1462,10.3754,0
9.47389,7.44517,0
11.6497,12.4336,0
10.1907,9.02386,0
8.37762,9.8629,0
7.08602,8.06749,0
8.998,11.0552,0
11.1943,10.3176,0
9.01295,8.65259,0
9.13298,12.172,0
8.67291,12.6823,0
11.3722,9.33004,0
8.1578,7.14484,0
13.673,10.2271,0
6.46028,8.17373,0
8.92991,13.3195,0
8.8441,11.1652,0
7.99194,12.4253,0
9.43326,11.2891,0
9.57835,13.299,0
9.26627,9.12364,0
10.3556,11.7023,0
7.79118,11.9497,0
9.78484,10.7511,0
8.61664,8.78066,0
7.12256,8.51976,0
13.191,11.3626,0
7.52309,11.0431,0
9.90783,10.5621,0
11.2209,11.7377,0
10.4045,10.0534,0
8.35083,10.7356,0
11.8189,8.3248,0
9.65417,10.316,0
6.36656,12.0772,0
12.2057,8.49489,0
13.3787,12.5199,0
9.83828,9.4311,0
10.5118,10.148,0
9.89127,11.0474,0
9.0202,9.20737,0
10.3215,12.1823,0
10.1894,9.61348,0
9.022,8.09583,0
13.2511,8.7982,0
8.18689,10.6024,0
13.0244,10.3577,0
11.1224,8.13541,0
11.92,10.9393,0
7.96652,10.873,0
14.0068,11.5287,0
9.98768,13.438,0
7.85474,10.8648,0
10.7001,10.8782,0
10.0383,7.71143,0
11.2328,9.619,0
10.9805,8.98496,0
11.8132,8.14983,0
10.7504,11.2916,0
11.4023,9.83219,0
10.3094,10.6567,0
8.79311,9.71932,0
7.64558,9.75415,0
10.4872,11.9422,0
8.29856,14.7114,0
8.75375,7.58698,0
11.357,9.48912,0
10.6761,9.71997,0
9.81114,8.11375,0
14.4588,9.68787,0
6.0314,9.3301,0
6.91596,6.8957,0
11.3476,5.85833,0
9.61397,7.93544,0
9.14186,12.8408,0
6.81022,8.22929,0
8.08123,9.74728,0
8.31361,12.2509,0
8.63342,7.4519,0
9.06051,9.73406,0
9.51886,9.15221,0
7.52136,11.0996,0
10.0545,9.99982,0
9.56766,11.6414,0
9.22846,7.67221,0
6.60602,10.4298,0
12.371,2.96273,1
11.7958,-2.34756,1
11.9746,-5.31279,1
11.0853,1.93015,1
10.7776,-1.31126,1
11.3691,-0.644471,1
8.52678,0.373238,1
13.7181,1.15121,1
10.5381,3.03549,1
4.78822,0.942808,1
9.41647,1.45347,1
13.5366,0.507458,1
8.85808,1.48022,1
12.1654,1.16551,1
7.37836,2.62061,1
11.8862,1.40461,1
10.9516,0.498884,1
8.93189,1.64696,1
8.49196,2.21685,1
9.78405,2.45445,1
9.48588,-0.431642,1
8.85899,0.920064,1
12.9534,3.56249,1
10.1578,2.59515,1
9.78185,0.390867,1
8.95658,3.24879,1
9.31281,-3.32291,1
10.2129,-0.395405,1
9.90687,4.59105,1
10.8204,0.532447,1
12.5477,-0.372323,1
12.2403,5.78334,1
9.49063,-0.237021,1
6.16308,0.742657,1
6.76808,0.471571,1
10.1108,-1.53863,1
9.24716,-0.652237,1
8.76129,-0.792335,1
7.92727,1.18063,1
7.75802,0.511433,1
5.77874,1.14418,1
10.8841,-1.09589,1
13.5731,1.4455,1
11.3429,1.42026,1
12.0738,-0.469501,1
9.90524,0.730892,1
7.55212,-3.1374,1
9.99856,-1.03417,1
7.11444,3.03787,1
12.5967,0.586176,1
11.6312,-0.966577,1
8.36029,-0.537471,1
8.24777,0.320897,1
14.1375,1.51693,1
11.7898,-0.376756,1
10.7052,0.764287,1
8.70778,0.541311,1
13.2404,-0.0800998,1
11.0294,-0.760503,1
10.9064,2.95206,1
12.5757,-0.240023,1
12.6854,-2.69425,1
14.5983,-0.283076,1
7.91285,-1.68329,1
10.4494,0.796312,1
12.2508,-2.00946,1
7.77488,1.3142,1
9.06975,-0.919119,1
7.05533,2.10359,1
6.1787,0.707323,1
10.5739,-0.766941,1
13.2178,-0.63944,1
10.7489,-0.507383,1
6.91794,1.98479,1
10.5502,0.134734,1
10.0029,0.595259,1
8.67716,1.69273,1
8.43697,-0.511461,1
11.7998,0.587468,1
12.4222,-0.297002,1
9.65957,2.73434,1
12.8636,-2.42426,1
12.0435,2.34016,1
11.8589,2.14587,1
11.1812,-3.4744,1
10.1304,2.83904,1
8.04948,0.288088,1
11.0909,0.547005,1
11.0714,-0.0311196,1
7.08568,0.426729,1
8.8258,1.74172,1
10.4076,2.11596,1
10.1079,-0.913192,1
8.91176,1.90963,1
10.5085,-1.80505,1
12.3322,2.58652,1
8.65378,-1.00673,1
11.5978,1.3469,1
7.56663,2.90909,1
8.77181,-2.26187,1
7.38416,1.60863,1
7.56918,-0.345081,1
5.92695,2.86353,1
8.45666,2.03882,1
11.3333,-0.812984,1
10.9286,-0.361394,1
8.23711,-1.01724,1
9.17354,-1.39034,1
10.6565,-3.98565,1
9.09873,1.85072,1
11.9607,-0.398544,1
9.7646,-1.3707,1
13.0265,-1.36261,1
11.7155,-0.599175,1
11.0173,1.24624,1
8.74608,2.31239,1
6.30942,0.389838,1
